COMMUNE,ZIP code,index,Coordinates Debut,Latitude Debut,Longitude Debut,index.1,Coordinates Fin,Latitude Fin,Longitude Fin,Distance en KM,TRT (min) at 0,TRT (min) at 1,TRT (min) at 2,TRT (min) at 3,TRT (min) at 4, TRT (min) at 5,TRT (min) at 6,TRT (min) at 7,TRT (min) at 8,TRT (min) at 9,TRT (min) at 10, TRT (min) at 11,TRT (min) at 12,TRT (min) at 13,TRT (min) at 14,TRT (min) at 15,TRT (min) at 16,TRT (min) at 17,TRT (min) at 18,TRT (min) at 19,TRT (min) at 20,TRT (min) at 21,TRT (min) at 22,TRT (min) at 23,TTI (min) at 0,TTI (min) at  1,TTI (min) at  2,TTI (min) at  3,TTI (min) at  4,TTI (min) at  5,TTI (min) at  6,TTI (min) at  7,TTI (min) at  8,TTI (min) at  9,TTI (min) at  10,TTI (min) at  11,TTI (min) at  12,TTI (min) at  13,TTI (min) at  14,TTI (min) at  15,TTI (min) at  16,TTI (min) at  17,TTI (min) at 18,TTI (min) at  19,TTI (min) at  20,TTI (min) at  21,TTI (min) at  22,TTI (min) at  23
Al Idrissia,20450,62,"33.56202488728205,-7.583308487699777",33.56202488728205,-7.583308487699777,61,"33.55912952367036,-7.5899249960350135",33.55912952367036,-7.589924996035013,2086.0,5.1,5.117,5.1,5.85,5.783,5.783,5.783,5.833,6.05,5.033,5.8,5.467,5.817,5.9,5.933,5.317,6.1,6.0,6.067,6.45,5.85,4.783,5.85,4.9,2.44487056567593,2.45286033876637,2.44487056567593,2.80441035474592,2.77245126238414,2.77245126238414,2.77245126238414,2.79642058165548,2.90028763183125,2.41291147331415,2.78044103547459,2.6206455736657,2.78843080856503,2.82837967401725,2.84435922019814,2.5487376158517,2.92425695110258,2.87631831255992,2.9082774049217,3.09204218600191,2.80441035474592,2.29306487695749,2.80441035474592,2.3489932885906
Al Idrissia,20450,62,"33.56202488728205,-7.583308487699777",33.56202488728205,-7.583308487699777,63,"33.56304333970278,-7.594587085834851",33.56304333970278,-7.594587085834851,2678.0,6.45,6.433,6.433,6.667,6.683,6.683,6.683,6.667,6.583,7.383,6.583,6.633,6.817,6.583,6.733,6.7,6.717,6.733,6.717,6.617,6.717,6.85,6.6,6.917,2.71922428330522,2.71219786396852,2.71219786396852,2.8105677346824,2.81759415401911,2.81759415401911,2.81759415401911,2.8105677346824,2.77543563799887,2.75703261140154,2.77543563799887,2.79651489600899,2.87380550871276,2.77543563799887,2.83867341202923,2.82462057335581,2.83164699269252,2.83867341202923,2.83164699269252,2.78948847667228,2.83164699269252,2.55787901418969,2.78246205733558,2.58277321384117
Al Idrissia,20450,62,"33.56202488728205,-7.583308487699777",33.56202488728205,-7.583308487699777,64,"33.55644267492753,-7.5809001127983775",33.55644267492753,-7.5809001127983775,1034.0,3.117,3.1,3.117,3.6,3.533,3.533,3.533,3.533,3.483,3.533,3.517,3.3,3.55,3.6,3.533,3.6,3.517,3.7,3.4,3.9,4.833,3.7,3.717,3.583,3.01418439716312,2.99806576402321,3.01418439716312,3.4816247582205,3.41715022566086,3.41715022566086,3.41715022566086,3.41715022566086,3.36879432624113,3.41715022566086,3.40103159252095,3.19148936170212,3.43326885880077,3.4816247582205,3.41715022566086,3.4816247582205,3.40103159252095,3.57833655705996,3.28820116054158,3.77176015473887,4.67440361057382,3.57833655705996,3.59445519019987,3.46550612508059
Al Idrissia,20450,63,"33.56304333970278,-7.594587085834851",33.56304333970278,-7.594587085834851,60,"33.560102663680816,-7.575982165377473",33.560102663680816,-7.575982165377473,3121.0,6.433,8.067,6.233,6.95,6.967,6.933,6.717,6.883,6.817,6.65,6.217,7.217,7.217,6.933,6.75,7.0,7.2,6.767,8.133,7.7,6.433,6.95,6.567,6.5,2.06130513724233,2.58464167467691,1.99722311225034,2.22685036847164,2.23219053722097,2.22151019972231,2.15208800598098,2.20548969347431,2.18412901847698,2.13072733098365,1.99188294350101,2.31229306846096,2.31229306846096,2.22151019972231,2.16276834347965,2.21729490022172,2.30695289971163,2.16810851222898,2.60600234967424,2.4671579621916,2.06130513724233,2.22685036847164,2.10402648723699,2.08266581223966
Al Idrissia,20450,63,"33.56304333970278,-7.594587085834851",33.56304333970278,-7.594587085834851,61,"33.55912952367036,-7.5899249960350135",33.55912952367036,-7.589924996035013,1491.0,4.117,4.267,3.967,5.167,5.167,5.1,5.017,5.133,4.267,5.2,5.95,4.017,4.8,4.6,4.25,4.967,4.717,4.35,6.267,4.867,4.3,3.783,3.583,4.717,2.76101050748938,2.86161412921976,2.66040688575899,3.46523585960205,3.46523585960205,3.42052313883299,3.36463223787167,3.44287949921752,2.86161412921976,3.48759221998658,3.99061032863849,2.69394142633579,3.21931589537223,3.08517773306505,2.85043594902749,3.25256494215236,3.1634249944109,2.91750503018108,4.20299575229152,3.26402861614129,2.88397048960429,2.53744690364408,2.40330874133691,3.1634249944109
Al Idrissia,20450,63,"33.56304333970278,-7.594587085834851",33.56304333970278,-7.594587085834851,62,"33.56202488728205,-7.583308487699777",33.56202488728205,-7.583308487699777,2421.0,6.55,6.867,6.433,7.833,7.833,7.8,7.7,7.8,6.967,7.9,6.683,7.933,7.583,7.333,7.25,6.133,7.65,7.017,7.083,7.95,6.833,6.683,6.617,7.367,2.7054935976869,2.83629354261324,2.65730414429299,3.23557758501996,3.23557758501996,3.22180916976456,3.18050392399834,3.22180916976456,2.87759878837945,3.26311441553077,2.00459908018396,3.27688283078617,3.13231447060443,3.0290513561889,2.99463031805039,2.41090146750524,3.15985130111524,2.89825141126256,2.82429558745348,3.28376703841387,2.0495900819836,2.76056725870852,2.73303042819771,3.0428197714443
Al Idrissia,20450,63,"33.56304333970278,-7.594587085834851",33.56304333970278,-7.594587085834851,64,"33.55644267492753,-7.5809001127983775",33.55644267492753,-7.5809001127983775,2183.0,6.2,6.433,6.067,7.467,7.467,7.433,7.333,7.483,6.633,7.583,6.233,5.9,7.233,6.983,6.767,5.817,7.083,6.65,6.817,7.267,7.15,6.1,6.033,6.9,2.84012826385707,2.94701481142159,2.77905023667735,3.42036952206443,3.42036952206443,3.4051000152695,3.35929149488471,3.4280042754619,3.03863185219117,3.47381279584669,2.74596182085168,2.7027027027027,3.31348297449992,3.19896167353794,3.09970987937089,2.52240531945649,3.24477019392273,3.04626660558864,3.0029368575624,3.32875248129485,3.27530920751259,2.79431974347228,2.76378072988242,3.16078790655061
Al Idrissia,20450,64,"33.55644267492753,-7.5809001127983775",33.55644267492753,-7.5809001127983775,60,"33.560102663680816,-7.575982165377473",33.560102663680816,-7.575982165377473,1322.0,2.95,3.183,3.233,3.183,3.167,3.167,3.167,3.167,3.117,3.117,3.183,2.933,3.0,3.3,3.067,3.45,3.067,3.167,3.75,3.467,3.017,2.95,3.383,3.083,2.1438953488372,2.31346899224806,2.34980620155038,2.40796772566817,2.3953605648008,2.3953605648008,2.3953605648008,2.3953605648008,2.35753908219868,2.35753908219868,2.31346899224806,2.21886031265758,2.26928895612708,2.49621785173978,2.31971759959657,2.81862745098039,2.31971759959657,2.3953605648008,3.06372549019607,2.51937984496124,2.19234496124031,2.1438953488372,2.45881782945736,2.33232476046394
Al Idrissia,20450,64,"33.55644267492753,-7.5809001127983775",33.55644267492753,-7.5809001127983775,61,"33.55912952367036,-7.5899249960350135",33.55912952367036,-7.589924996035013,1973.0,4.733,4.883,4.867,5.25,5.25,5.25,5.25,5.233,5.533,4.667,5.417,5.067,5.083,5.45,5.25,4.983,5.5,5.417,5.867,6.3,5.483,3.483,5.117,4.25,2.39905389423889,2.47508025004223,2.46663287717519,2.66092245311708,2.66092245311708,2.66092245311708,2.66092245311708,2.65247508025004,2.80452779185673,2.36526440277073,2.74539618178746,2.56800135157965,2.57644872444669,2.76229092752154,2.66092245311708,2.52576448724446,2.78763304612265,2.74539618178746,2.97347524919749,3.19310694374049,2.77918567325561,1.76550092921101,2.59334347018077,2.15408008109477
Al Idrissia,20450,64,"33.55644267492753,-7.5809001127983775",33.55644267492753,-7.5809001127983775,62,"33.56202488728205,-7.583308487699777",33.56202488728205,-7.583308487699777,1018.0,2.433,2.567,2.567,3.083,2.75,2.75,2.75,2.75,2.65,2.75,2.85,2.567,2.617,3.2,2.733,3.0,2.717,2.6,3.117,3.0,3.033,2.533,2.733,3.017,2.39030779305828,2.52128356254093,2.52128356254093,2.27216900024564,2.70137524557956,2.70137524557956,2.70137524557956,2.70137524557956,2.60314341846758,2.70137524557956,2.79960707269155,2.52128356254093,2.57039947609692,2.35814296241709,2.68500327439423,2.94695481335952,2.6686313032089,2.55402750491159,3.06155861165684,2.94695481335952,2.97969875573019,2.48853962017026,2.68500327439423,2.22304102186195
Al Idrissia,20450,64,"33.55644267492753,-7.5809001127983775",33.55644267492753,-7.5809001127983775,63,"33.56304333970278,-7.594587085834851",33.56304333970278,-7.594587085834851,2565.0,8.0,7.933,8.05,8.117,8.2,8.15,8.2,8.117,8.25,7.0,8.4,8.317,8.033,7.833,7.75,8.95,8.683,8.1,7.933,8.783,8.85,5.45,7.983,6.2,3.11890838206627,3.09291747888239,3.13840155945419,3.16439246263807,3.19688109161793,3.17738791423001,3.19688109161793,3.16439246263807,3.21637426900584,2.72904483430799,3.27485380116959,3.24236517218973,3.13190383365821,3.05393112410656,3.0214424951267,3.48927875243664,3.3853151397011,3.1578947368421,3.09291747888239,3.42430149447693,3.45029239766081,2.12475633528265,3.1124106562703,2.41715399610136
Lissasfa,20232,65,"33.51749346173515,-7.680956044302029",33.51749346173515,-7.680956044302029,66,"33.514598610430156,-7.666391027334933",33.51459861043016,-7.666391027334933,2158.0,4.467,4.467,4.467,4.383,4.383,4.383,4.383,4.383,4.35,4.383,4.367,4.15,4.417,4.383,4.45,4.483,4.383,4.433,4.417,4.9,4.883,4.817,4.833,4.383,2.1059248782021,2.1059248782021,2.1059248782021,2.06663523495206,2.06663523495206,2.06663523495206,2.06663523495206,2.06663523495206,2.05091937765205,2.06663523495206,2.05877730630205,1.95662423385195,2.08235109225208,2.06663523495206,2.09806694955209,2.11378280685211,2.06663523495206,2.09020902090209,2.08235109225208,2.31023102310231,2.27661227661227,2.27094137985227,2.27879930850227,2.06663523495206
Lissasfa,20233,65,"33.51749346173515,-7.680956044302029",33.51749346173515,-7.680956044302029,67,"33.532032651044965,-7.675116290969239",33.532032651044965,-7.675116290969239,3.24,7.7,7.7,7.817,7.767,8.45,7.733,8.083,8.233,9.233,8.65,7.85,8.317,8.233,8.4,8.35,8.433,9.267,11.633,9.983,8.533,8.55,7.433,7.067,7.233,2.37654320987654,2.37654320987654,2.41255144032921,2.39711934156378,2.60802469135802,2.38683127572016,2.49485596707819,2.54115226337448,2.84979423868312,2.66975308641975,2.42283950617283,2.56687242798353,2.54115226337448,2.59259259259259,2.57716049382716,2.60288065843621,2.86008230452674,3.59053497942386,3.0812757201646,2.63374485596707,2.63888888888888,2.29423868312757,2.18106995884773,2.23251028806584
Lissasfa,20232,65,"33.51749346173515,-7.680956044302029",33.51749346173515,-7.680956044302029,68,"33.52105989797821,-7.661786280457402",33.52105989797821,-7.661786280457402,3506.0,7.35,7.183,7.383,8.217,8.217,8.217,8.217,8.183,7.967,7.983,7.867,8.317,8.167,8.083,8.183,8.25,8.133,8.467,8.95,7.833,7.867,7.45,7.933,8.033,2.11876621504756,2.07072162967233,2.12837513212261,2.36859805899875,2.36859805899875,2.36859805899875,2.36859805899875,2.3589891419237,2.2965311809359,2.30133563947343,2.26770442971077,2.39742481022388,2.35418468338618,2.33016239069856,2.3589891419237,2.37820697607379,2.34457576631113,2.44066493706159,2.57999423464975,2.25809551263572,2.25212329420746,2.1475929662727,2.28692226386086,2.315749015086
Lissasfa,20232,65,"33.51749346173515,-7.680956044302029",33.51749346173515,-7.680956044302029,69,"33.53278464788346,-7.645725361717879",33.53278464788346,-7.645725361717879,5272.0,10.55,10.717,10.483,12.967,13.167,13.1,12.433,12.75,18.667,17.167,12.133,11.967,13.217,11.883,13.683,12.3,12.683,15.6,19.733,16.917,10.767,11.167,11.85,12.533,2.0152817574021,2.04711875198981,2.00254695956701,2.4769181789239,2.51512257242916,2.50238777459407,2.37503979624323,2.43553008595988,2.61988304093567,3.14638318670576,2.31773320598535,2.28589621139764,2.52467367080547,2.26997771410378,2.50794232649071,2.34957020057306,2.4227952881248,2.97994269340974,3.61681329423264,1.99795283650249,2.04728402104329,2.13307863737663,2.17192082111436,2.297165200391
Lissasfa,20232,66,"33.514598610430156,-7.666391027334933",33.51459861043016,-7.666391027334933,65,"33.51749346173515,-7.680956044302029",33.51749346173515,-7.680956044302029,2302.0,3.5,3.55,3.55,4.917,4.917,4.917,4.917,4.917,4.95,4.833,4.8,5.0,5.017,4.483,4.667,4.833,4.917,4.45,4.9,4.717,4.483,3.8,3.717,4.917,1.66112956810631,1.68485999050783,1.68485999050783,2.39954449324873,2.39954449324873,2.39954449324873,2.39954449324873,2.39954449324873,2.41581259150805,2.35887424760045,2.34260614934114,2.44021473889702,2.44834878802667,2.16900499919367,2.25770037090791,2.35887424760045,2.39954449324873,2.1528785679729,2.39141044411908,2.17257792108091,2.06510056809458,1.81470869149952,1.77491244826488,2.39954449324873
Lissasfa,20232,66,"33.514598610430156,-7.666391027334933",33.51459861043016,-7.666391027334933,67,"33.532032651044965,-7.675116290969239",33.532032651044965,-7.675116290969239,4105.0,7.35,7.683,7.667,8.467,9.6,9.017,9.117,8.95,10.617,10.85,8.667,9.333,9.117,9.2,8.867,9.333,10.117,11.933,11.95,12.05,11.483,9.517,8.217,8.083,1.7904993909866,1.8717011774259,1.86764108810393,2.06252537555826,2.33861144945188,2.19650832318311,2.2208688591149,2.18026796589524,2.61687618108618,2.64311814859926,2.11124644742184,2.27365002030044,2.2208688591149,2.24116930572472,2.15996751928542,2.27365002030044,2.4644742184328,2.90702395452699,2.94552625092432,2.59028374892519,2.46847234164517,2.31831100284206,2.00162403572878,1.96914332115306
Lissasfa,20232,66,"33.514598610430156,-7.666391027334933",33.51459861043016,-7.666391027334933,68,"33.52105989797821,-7.661786280457402",33.52105989797821,-7.661786280457402,1559.0,4.05,4.083,4.1,4.367,4.35,4.367,4.367,4.167,4.483,4.533,4.233,4.633,4.4,4.4,4.25,4.317,4.683,4.333,4.983,4.433,4.217,4.233,4.333,4.117,2.59781911481719,2.61920034209963,2.62989095574085,2.80094077400042,2.7902501603592,2.80094077400042,2.80094077400042,2.32126276694521,2.87577506948898,2.90784691041265,2.71541586487064,2.97199059225999,2.82232200128287,2.82232200128287,2.72610647851186,2.76886893307675,3.00406243318366,2.77955954671798,3.19649347872567,2.84370322856532,2.70472525122942,2.71541586487064,2.77955954671798,2.64058156938208
Lissasfa,20232,66,"33.514598610430156,-7.666391027334933",33.51459861043016,-7.666391027334933,69,"33.53278464788346,-7.645725361717879",33.53278464788346,-7.645725361717879,4352.0,8.417,8.75,8.683,10.417,10.3,10.25,10.05,10.283,13.9,14.617,9.983,10.15,11.783,10.283,9.933,9.917,10.367,11.617,15.217,15.567,9.1,9.367,9.567,9.85,1.93397671568627,2.01056985294117,1.99525122549019,2.39353553921568,2.36672794117647,2.35523897058823,2.30928308823529,2.24135425748328,2.99117710350763,3.35860906862745,2.29396446078431,2.33226102941176,2.42905242905242,2.11983783412354,2.28247549019607,2.27864583333333,2.38204656862745,2.66927083333333,3.32386777340905,3.57689950980392,1.87590187590187,2.15226715686274,2.19822303921568,2.26332720588235
Lissasfa,20232,67,"33.532032651044965,-7.675116290969239",33.532032651044965,-7.675116290969239,65,"33.51749346173515,-7.680956044302029",33.51749346173515,-7.680956044302029,2.13,4.333,4.267,4.283,4.483,4.55,4.4,4.55,4.5,4.567,4.417,4.483,4.55,4.417,4.333,4.75,4.583,4.417,4.6,4.767,4.383,4.6,4.367,4.367,4.083,2.03442879499217,2.00312989045383,2.01095461658842,2.10485133020344,2.13615023474178,2.06572769953051,2.13615023474178,2.11267605633802,2.14397496087636,2.0735524256651,2.10485133020344,2.13615023474178,2.0735524256651,2.03442879499217,2.2300469483568,2.15179968701095,2.0735524256651,2.15962441314554,2.23787167449139,2.05790297339593,2.15962441314554,2.05007824726134,2.05007824726134,1.91705790297339
Lissasfa,20232,67,"33.532032651044965,-7.675116290969239",33.532032651044965,-7.675116290969239,66,"33.514598610430156,-7.666391027334933",33.51459861043016,-7.666391027334933,3622.0,7.7,7.633,7.65,7.75,7.817,7.683,7.817,7.767,7.767,7.683,7.667,7.85,7.7,7.6,7.833,7.867,7.667,7.933,8.05,8.05,8.45,7.95,8.033,7.35,2.12589729431253,2.10749125713233,2.11209276642738,2.13970182219768,2.15810785937787,2.12129578501748,2.15810785937787,2.14430333149272,2.14430333149272,2.12129578501748,2.11669427572243,2.16731087796797,2.12589729431253,2.09828823854224,1.93511198945981,2.17191238726302,2.11669427572243,2.19031842444321,2.22252898950855,2.22252898950855,2.33296521258972,2.19491993373826,2.21792748021351,2.02926559911651
Lissasfa,20232,67,"33.532032651044965,-7.675116290969239",33.532032651044965,-7.675116290969239,68,"33.52105989797821,-7.661786280457402",33.52105989797821,-7.661786280457402,3826.0,8.05,7.8,8.05,9.783,9.833,9.8,9.833,9.8,9.7,8.567,9.217,9.783,9.25,8.65,8.483,8.6,8.933,10.2,10.583,8.45,8.567,8.083,8.1,9.217,2.43570347957639,2.36006051437216,2.43570347957639,2.9601613716591,2.97528996469994,2.96520423600605,2.97528996469994,2.96520423600605,2.93494704992435,2.32537097357944,2.78870398386283,2.9601613716591,2.79878971255673,2.35182164219684,2.30275063336952,2.33822729744426,2.42490047050307,3.08623298033282,3.20221886031265,2.38633154476136,2.59203227433182,2.13958002470442,2.1986970684039,2.78870398386283
Lissasfa,20232,67,"33.532032651044965,-7.675116290969239",33.532032651044965,-7.675116290969239,69,"33.53278464788346,-7.645725361717879",33.53278464788346,-7.645725361717879,3592.0,8.65,8.95,8.583,9.933,10.0,9.917,9.45,9.283,12.483,12.117,8.933,9.5,9.767,8.233,9.333,8.383,9.433,10.883,15.317,12.55,9.183,7.867,7.867,9.05,2.40812917594654,2.49164810690423,2.3895694135115,2.87922705314009,2.89855072463768,2.8743961352657,2.7391304347826,2.69550909794812,3.62466124661246,3.51207729468599,2.59388308168796,2.75362318840579,2.83091787439613,2.39063104916763,2.70531400966183,2.43418505613627,2.73429951690821,3.15458937198067,4.43961352657004,1.94242377340968,2.59123401053423,2.21971407072987,2.28019323671497,2.6231884057971
Lissasfa,20232,68,"33.52105989797821,-7.661786280457402",33.52105989797821,-7.661786280457402,65,"33.51749346173515,-7.680956044302029",33.51749346173515,-7.680956044302029,3502.0,6.867,6.683,7.033,8.4,8.4,8.4,8.4,8.4,6.983,8.5,8.283,8.067,8.467,7.733,7.883,8.35,8.567,7.983,8.217,8.267,8.083,8.367,6.867,8.4,1.93754702784048,1.88581640331076,1.98457486832204,2.41657077100115,2.41657077100115,2.41657077100115,2.41657077100115,2.41657077100115,1.97772113659964,2.44533947065592,2.38300728807057,2.3034456501047,2.43574990410433,2.21331806907078,2.25624880747948,2.40218642117376,2.46451860375911,2.28486929975195,2.36382815496739,2.36596069452394,2.31348979202442,2.40698120444955,1.94468044935334,2.41657077100115
Lissasfa,20232,68,"33.52105989797821,-7.661786280457402",33.52105989797821,-7.661786280457402,66,"33.514598610430156,-7.666391027334933",33.51459861043016,-7.666391027334933,1556.0,3.583,3.517,3.667,3.617,3.617,3.617,3.617,3.617,3.667,3.717,3.583,3.75,3.567,3.35,3.4,3.7,3.783,3.617,3.383,3.9,3.733,3.583,3.55,3.617,2.30291345329905,2.26006855184233,2.35646958011996,2.32433590402742,2.32433590402742,2.32433590402742,2.32433590402742,2.32433590402742,2.35646958011996,2.38860325621251,2.30291345329905,2.41002570694087,2.29220222793487,2.15295629820051,2.18508997429305,2.37789203084832,2.43144815766923,2.32433590402742,2.17437874892887,2.5064267352185,2.39931448157669,2.30291345329905,2.28149100257069,2.32433590402742
Lissasfa,20232,68,"33.52105989797821,-7.661786280457402",33.52105989797821,-7.661786280457402,67,"33.532032651044965,-7.675116290969239",33.532032651044965,-7.675116290969239,3722.0,7.133,7.517,7.433,7.8,9.083,8.533,8.6,8.5,13.067,10.15,8.317,8.383,8.633,8.467,8.367,8.633,9.35,11.7,12.35,12.467,11.817,9.05,7.767,7.85,1.91653233028837,2.01952355364499,1.99713415726312,2.09564750134336,2.44044420562421,2.29267418950385,2.31058570660935,2.2837184309511,3.51065735267777,2.72702847931219,2.23446175891097,2.25237327601647,2.31954146516209,2.27476267239835,2.2478953967401,2.31954146516209,2.51209027404621,3.14347125201504,3.31810854379365,3.34945369872828,3.17481640694966,2.43148844707146,2.08669174279061,2.10908113917248
Lissasfa,20232,68,"33.52105989797821,-7.661786280457402",33.52105989797821,-7.661786280457402,69,"33.53278464788346,-7.645725361717879",33.53278464788346,-7.645725361717879,3519.0,7.183,7.417,7.367,8.5,8.667,8.567,8.4,8.8,12.217,12.283,8.267,8.383,10.467,8.517,8.4,8.483,8.483,9.9,12.667,12.183,8.367,7.767,7.817,8.3,2.04129961163209,2.10760632755517,2.09339774557165,2.41545893719806,2.46282087714312,2.43440371317609,2.38704177323103,2.50071042909917,3.20311134417059,3.27380952380952,2.34915222127498,2.38230557923652,2.97432982854977,2.42019513119257,2.38704177323103,2.41072274320356,2.41072274320356,2.81329923273657,3.38228749443702,3.46215780998389,1.87257535064159,2.2070664014398,2.22127498342332,2.35862460926399
Lissasfa,20232,69,"33.53278464788346,-7.645725361717879",33.53278464788346,-7.645725361717879,65,"33.51749346173515,-7.680956044302029",33.51749346173515,-7.680956044302029,5276.0,9.883,9.883,10.017,10.333,11.1,11.433,11.25,10.717,11.25,11.567,10.6,10.25,10.183,10.4,11.05,10.35,10.733,12.383,13.033,13.3,10.917,11.567,10.3,10.083,1.87326257265605,1.87326257265605,1.89853424311347,1.95855446044983,2.15659607538371,2.16704574172352,2.1857392655916,2.08211903374133,2.1857392655916,2.2472637782527,2.05945210802409,1.99145133087235,1.97849880189106,2.02059452108024,2.14147286821705,2.01088012434427,2.08535716598665,2.42193102549057,2.55555555555555,2.57751937984496,2.12097662068518,2.2472637782527,1.95223654283548,1.91117007834217
